timestamp,period,result,size,color,size_binary,color_enc,entropy_last_20,entropy_last_50,cycle_phase,dominant_cycle,prefixspan_pred,big_ratio_short,big_ratio_mid,streak_length,is_alternating,result_mean_5,cluster_label,last_1_result,last_1_size,last_2_result,last_2_size,last_3_result,last_3_size,last_4_result,last_4_size,last_5_result,last_5_size,last_6_result,last_6_size,last_7_result,last_7_size,last_8_result,last_8_size,last_9_result,last_9_size,last_10_result,last_10_size,last_1_color,last_2_color,last_3_color,last_4_color,last_5_color,streak_type,big_streak,small_streak,big_count_short,small_count_short,big_count_mid,small_count_mid,big_count_long,small_count_long,big_ratio_long,result_mean_10,result_std_5,result_std_10,result_median_10,number_trend,last_2_combo,last_3_combo,gap_since_big,gap_since_small,period_mod_3,period_mod_5,period_mod_10,period_mod_20,is_repeating,dominant_last10,kalman_big,kalman_small,kalman_drift_score
2026-04-14 10:33:42,20260414100050158,3,Small,Green,0,1,0.9709505915692788,0.9988455331098116,0.8725099601593626,26,0,0.3,0.45,2.0,0,4.8,-1,8.0,1.0,7.0,1.0,2.0,0.0,6.0,1.0,1.0,0.0,4.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,7.0,9.0,11.0,27.0,23.0,0.54,3.6,3.1144823004794877,2.547329756605708,2.5,7.0,3.0,3.0,0.0,2.0,0,3,8,18,0,0,0.5,0.5,0.007628537888319573
2026-04-14 10:33:42,20260414100050159,8,Big,Red,1,0,0.9709505915692788,0.9988455331098116,0.9099601593625496,26,1,0.3,0.4,1.0,0,5.2,1,3.0,0.0,8.0,1.0,7.0,1.0,2.0,0.0,6.0,1.0,1.0,0.0,4.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,8.0,12.0,26.0,24.0,0.52,3.8,2.5884358211089573,2.39443799947573,3.0,-3.0,2.0,6.0,1.0,0.0,1,4,9,19,0,0,0.023764258555133144,0.9762357414448668,0.6658705065498177
2026-04-14 10:33:42,20260414100050160,4,Small,Red,0,0,0.9340680524901008,0.99999999711461,0.947410358565737,26,0,0.4,0.4,1.0,0,5.6,-1,8.0,1.0,3.0,0.0,8.0,1.0,7.0,1.0,2.0,0.0,6.0,1.0,1.0,0.0,4.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,6.0,8.0,12.0,26.0,24.0,0.52,4.4,2.880972058177587,2.6331223544175337,3.5,6.0,1.0,5.0,0.0,1.0,2,0,0,0,0,0,0.5050697817873397,0.49493021821266026,0.01479829205024755
2026-04-14 10:33:42,20260414100050161,5,Big,Violet,1,2,0.9709505915692788,0.99999999711461,0.9848605577689242,26,-1,0.4,0.35,1.0,1,6.0,-1,4.0,0.0,8.0,1.0,3.0,0.0,8.0,1.0,7.0,1.0,2.0,0.0,6.0,1.0,1.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,6.0,7.0,13.0,25.0,25.0,0.5,4.6,2.345207879911716,2.503331114069145,4.0,-3.0,2.0,2.0,1.0,0.0,0,1,1,1,0,0,0.33381526603806505,0.6661847339619349,0.22739216674001347
2026-04-14 10:33:42,20260414100050162,1,Small,Green,0,1,0.9709505915692788,0.99999999711461,0.0223107569721115,26,-1,0.5,0.4,1.0,1,5.6,-1,5.0,1.0,4.0,0.0,8.0,1.0,3.0,0.0,8.0,1.0,7.0,1.0,2.0,0.0,6.0,1.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,5.0,8.0,12.0,25.0,25.0,0.5,4.8,2.3021728866442683,2.4404006956964173,4.5,-3.0,1.0,5.0,0.0,1.0,1,2,2,2,0,1,0.5098234498519506,0.4901765501480493,0.02152099389824017
2026-04-14 10:33:42,20260414100050163,4,Small,Red,0,0,0.9709505915692788,0.99999999711461,0.0597609561752987,26,0,0.5,0.4,1.0,1,4.2,-1,1.0,0.0,5.0,1.0,4.0,0.0,8.0,1.0,3.0,0.0,8.0,1.0,7.0,1.0,2.0,0.0,6.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,5.0,8.0,12.0,25.0,25.0,0.5,4.5,2.5884358211089564,2.718251071716682,4.5,-2.0,2.0,2.0,1.0,0.0,2,3,3,3,0,1,0.3969959137701945,0.6030040862298054,0.13804123783771904
2026-04-14 10:33:42,20260414100050164,2,Small,Red,0,0,0.9340680524901008,0.9988455331098116,0.097211155378486,26,-1,0.5,0.4,2.0,0,4.4,-1,4.0,0.0,1.0,0.0,5.0,1.0,4.0,0.0,8.0,1.0,3.0,0.0,8.0,1.0,7.0,1.0,2.0,0.0,6.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,8.0,12.0,25.0,25.0,0.5,4.8,2.5099800796022262,2.4404006956964173,4.5,-4.0,0.0,4.0,2.0,0.0,0,4,4,4,0,1,0.3198208743015282,0.6801791256984717,0.24718322533098583
2026-04-14 10:33:42,20260414100050165,1,Small,Green,0,1,0.8812908963453026,0.9953784359348355,0.1346613545816732,26,0,0.4,0.35,3.0,0,3.2,-1,2.0,0.0,4.0,0.0,1.0,0.0,5.0,1.0,4.0,0.0,8.0,1.0,3.0,0.0,8.0,1.0,7.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,4.0,6.0,7.0,13.0,24.0,26.0,0.48,4.4,1.6431676725154964,2.547329756605707,4.0,-2.0,0.0,0.0,3.0,0.0,1,0,5,5,1,0,0.2633576377096093,0.7366423622903907,0.32703430029475844
2026-04-14 10:33:42,20260414100050166,5,Big,Violet,1,2,0.8812908963453026,0.9953784359348355,0.1721115537848605,26,-1,0.4,0.3,4.0,0,2.6,-1,1.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,5.0,1.0,4.0,0.0,8.0,1.0,3.0,0.0,8.0,1.0,7.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,4.0,6.0,6.0,14.0,23.0,27.0,0.46,4.3,1.8165902124584927,2.66874918683308,4.0,-4.0,0.0,0.0,4.0,0.0,2,1,6,6,1,0,0.2200981332991942,0.7799018667008057,0.3882124781335062
2026-04-14 10:33:42,20260414100050167,3,Small,Green,0,1,0.8812908963453026,0.9953784359348355,0.2095617529880477,26,1,0.4,0.3,1.0,0,2.6,-1,5.0,1.0,1.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,5.0,1.0,4.0,0.0,8.0,1.0,3.0,0.0,8.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,6.0,6.0,14.0,23.0,27.0,0.46,4.1,1.8165902124584927,2.5144029554194818,4.0,4.0,1.0,1.0,0.0,1.0,0,2,7,7,0,0,0.3414445144072606,0.6585554855927394,0.21660278022558432
2026-04-14 10:33:40,20260414100050168,3,Small,Green,0,1,0.8812908963453026,0.9895875183366656,0.247011952191235,26,1,0.3,0.3,1.0,0,3.0,-1,3.0,0.0,5.0,1.0,1.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,5.0,1.0,4.0,0.0,8.0,1.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,6.0,14.0,23.0,27.0,0.46,3.6,1.581138830084187,2.1186998109427613,3.5,-1.0,2.0,2.0,1.0,0.0,1,3,8,8,0,0,0.2904447762685449,0.7095552237314551,0.2887273015788325
2026-04-14 10:33:40,20260414100050169,9,Big,Green,1,1,0.9340680524901008,0.9953784359348355,0.2844621513944222,26,1,0.3,0.3,2.0,0,2.8,-1,3.0,0.0,3.0,0.0,5.0,1.0,1.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,5.0,1.0,4.0,0.0,8.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,3.0,7.0,6.0,14.0,22.0,28.0,0.44,3.6,1.48323969741913,2.1186998109427613,3.5,1.0,0.0,4.0,2.0,0.0,2,4,9,9,0,0,0.2483782778155439,0.7516217221844561,0.34821831421261334
2026-04-14 10:33:40,20260414100050170,5,Big,Violet,1,2,0.9709505915692788,0.9988455331098116,0.3219123505976095,26,-1,0.3,0.35,1.0,0,4.2,-1,9.0,1.0,3.0,0.0,3.0,0.0,5.0,1.0,1.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,5.0,1.0,4.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,7.0,7.0,13.0,23.0,27.0,0.46,3.7,3.03315017762062,2.359378449224853,3.5,8.0,1.0,1.0,0.0,1.0,0,0,0,10,0,0,0.3547396160887566,0.6452603839112434,0.19780066711448338
2026-04-14 10:33:40,20260414100050171,3,Small,Green,0,1,0.9709505915692788,0.9988455331098116,0.3593625498007967,26,0,0.4,0.4,2.0,0,5.0,-1,5.0,1.0,9.0,1.0,3.0,0.0,3.0,0.0,5.0,1.0,1.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,5.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,4.0,6.0,8.0,12.0,24.0,26.0,0.48,3.8,2.449489742783178,2.3944379994757305,3.5,0.0,3.0,3.0,0.0,2.0,1,1,1,11,0,0,0.4444637880481476,0.5555362119518523,0.0709115262568168
2026-04-14 10:33:40,20260414100050172,6,Big,Red,1,0,0.992774451102418,0.99999999711461,0.396812749003984,26,1,0.3,0.4,1.0,0,4.6,0,3.0,0.0,5.0,1.0,9.0,1.0,3.0,0.0,3.0,0.0,5.0,1.0,1.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,7.0,8.0,12.0,24.0,26.0,0.48,3.6,2.6076809620810595,2.3664319132398477,3.0,0.0,2.0,6.0,1.0,0.0,2,2,2,12,0,0,0.38347212181338686,0.6165278781866131,0.15716676783774866
2026-04-14 10:33:40,20260414100050173,8,Big,Red,1,0,0.99999999711461,0.99999999711461,0.4342629482071712,26,0,0.4,0.45,1.0,0,5.2,-1,6.0,1.0,3.0,0.0,5.0,1.0,9.0,1.0,3.0,0.0,3.0,0.0,5.0,1.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,4.0,6.0,9.0,11.0,25.0,25.0,0.5,4.1,2.489979919597747,2.282785822435192,3.5,3.0,1.0,5.0,0.0,1.0,0,3,3,13,0,0,0.4672360769541939,0.5327639230458061,0.038706646439607834
2026-04-14 10:33:40,20260414100050174,8,Big,Red,1,0,0.99999999711461,0.99999999711461,0.4717131474103585,26,1,0.5,0.5,2.0,0,6.2,-1,8.0,1.0,6.0,1.0,3.0,0.0,5.0,1.0,9.0,1.0,3.0,0.0,3.0,0.0,5.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,5.0,5.0,10.0,10.0,25.0,25.0,0.5,4.5,2.3874672772626657,2.592724864350675,4.0,-1.0,3.0,3.0,0.0,2.0,1,4,4,14,0,1,0.5390773356994094,0.46092266430059053,0.06289223601583072
2026-04-14 10:33:40,20260414100050175,1,Small,Green,0,1,0.99999999711461,0.99999999711461,0.5091633466135458,26,0,0.6,0.5,3.0,0,6.0,-1,8.0,1.0,8.0,1.0,6.0,1.0,3.0,0.0,5.0,1.0,9.0,1.0,3.0,0.0,3.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,6.0,4.0,10.0,10.0,25.0,25.0,0.5,5.1,2.121320343559644,2.643650674519781,5.0,3.0,3.0,7.0,0.0,3.0,2,0,5,15,1,1,0.6008796554991453,0.39912034450085454,0.15029391486273658
2026-04-14 10:33:40,20260414100050176,1,Small,Green,0,1,0.992774451102418,0.99999999711461,0.546613545816733,26,-1,0.6,0.5,1.0,0,5.2,2,1.0,0.0,8.0,1.0,8.0,1.0,6.0,1.0,3.0,0.0,5.0,1.0,9.0,1.0,3.0,0.0,3.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,4.0,10.0,10.0,25.0,25.0,0.5,5.1,3.114482300479488,2.643650674519781,5.0,-2.0,2.0,6.0,1.0,0.0,0,1,6,16,0,1,0.520655077723119,0.4793449222768809,0.03683922893622493
2026-04-14 10:33:40,20260414100050177,6,Big,Red,1,0,0.992774451102418,0.99999999711461,0.5840637450199202,26,-1,0.5,0.45,2.0,0,4.8,3,1.0,0.0,1.0,0.0,8.0,1.0,8.0,1.0,6.0,1.0,3.0,0.0,5.0,1.0,9.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,9.0,11.0,25.0,25.0,0.5,4.7,3.5637059362410923,2.9458068127047605,4.0,-5.0,0.0,4.0,2.0,0.0,1,2,7,17,0,1,0.4513651595243563,0.5486348404756436,0.06115151311618763
2026-04-14 10:33:39,20260414100050178,5,Big,Violet,1,2,0.99999999711461,0.9988455331098116,0.6215139442231075,26,1,0.6,0.45,1.0,0,4.8,-1,6.0,1.0,1.0,0.0,1.0,0.0,8.0,1.0,8.0,1.0,6.0,1.0,3.0,0.0,5.0,1.0,9.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,4.0,9.0,11.0,25.0,25.0,0.5,5.0,3.5637059362410923,2.905932629027116,5.5,-2.0,1.0,1.0,0.0,1.0,2,3,8,18,0,1,0.5242014445874735,0.47579855541252636,0.04185454905294565
2026-04-14 10:33:39,20260414100050179,4,Small,Red,0,0,0.992774451102418,0.9988455331098116,0.6589641434262947,26,0,0.7,0.5,2.0,0,4.2,-1,5.0,1.0,6.0,1.0,1.0,0.0,1.0,0.0,8.0,1.0,8.0,1.0,6.0,1.0,3.0,0.0,5.0,1.0,9.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,7.0,3.0,10.0,10.0,26.0,24.0,0.52,5.2,3.114482300479487,2.820559440174158,5.5,-3.0,3.0,3.0,0.0,2.0,0,4,9,19,0,1,0.5872524083197638,0.4127475916802361,0.13102207708384467
2026-04-14 10:33:39,20260414100050180,5,Big,Violet,1,2,0.99999999711461,0.9988455331098116,0.696414342629482,26,1,0.6,0.45,1.0,0,3.4,-1,4.0,0.0,5.0,1.0,6.0,1.0,1.0,0.0,1.0,0.0,8.0,1.0,8.0,1.0,6.0,1.0,3.0,0.0,5.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0,4.0,9.0,11.0,26.0,24.0,0.52,4.7,2.3021728866442666,2.496664441476535,5.0,3.0,2.0,6.0,1.0,0.0,1,0,0,0,0,1,0.5095394449642026,0.4904605550357973,0.021119350334206675
2026-04-14 10:33:39,20260414100050181,8,Big,Red,1,0,0.99999999711461,0.9988455331098116,0.7338645418326692,26,0,0.6,0.5,1.0,0,4.2,-1,5.0,1.0,4.0,0.0,5.0,1.0,6.0,1.0,1.0,0.0,1.0,0.0,8.0,1.0,8.0,1.0,6.0,1.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,6.0,4.0,10.0,10.0,26.0,24.0,0.52,4.7,1.9235384061671337,2.496664441476535,5.0,4.0,1.0,5.0,0.0,1.0,2,1,1,1,0,1,0.5743760792127484,0.4256239207872515,0.11281219782712405
2026-04-14 10:33:39,20260414100050182,1,Small,Green,0,1,0.99999999711461,0.99999999711461,0.7713147410358565,26,1,0.7,0.5,2.0,0,5.6,-1,8.0,1.0,5.0,1.0,4.0,0.0,5.0,1.0,6.0,1.0,1.0,0.0,1.0,0.0,8.0,1.0,8.0,1.0,6.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,7.0,3.0,10.0,10.0,26.0,24.0,0.52,5.2,1.5165750888103098,2.6161889160464784,5.5,2.0,3.0,3.0,0.0,2.0,0,2,2,2,0,1,0.6305974515886108,0.36940254841138903,0.1923212251362968
2026-04-14 10:33:39,20260414100050183,4,Small,Red,0,0,0.99999999711461,0.9988455331098116,0.8087649402390438,26,1,0.6,0.5,1.0,0,4.6,4,1.0,0.0,8.0,1.0,5.0,1.0,4.0,0.0,5.0,1.0,6.0,1.0,1.0,0.0,1.0,0.0,8.0,1.0,8.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,6.0,4.0,10.0,10.0,25.0,25.0,0.5,4.7,2.5099800796022262,2.907843798341919,5.0,-4.0,2.0,6.0,1.0,0.0,1,3,3,3,0,1,0.5473500683376649,0.4526499316623349,0.07459164671073826
2026-04-14 10:33:39,20260414100050184,8,Big,Red,1,0,0.992774451102418,0.9988455331098116,0.846215139442231,26,0,0.5,0.5,2.0,0,4.4,-1,4.0,0.0,1.0,0.0,8.0,1.0,5.0,1.0,4.0,0.0,5.0,1.0,6.0,1.0,1.0,0.0,1.0,0.0,8.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,5.0,5.0,10.0,10.0,24.0,26.0,0.48,4.3,2.5099800796022262,2.66874918683308,4.5,0.0,0.0,4.0,2.0,0.0,2,4,4,4,0,1,0.4751246954859716,0.5248753045140282,0.027550455123579932
2026-04-14 10:33:39,20260414100050185,5,Big,Violet,1,2,0.9709505915692788,0.9988455331098116,0.8836653386454183,26,1,0.5,0.55,1.0,0,5.2,-1,8.0,1.0,4.0,0.0,1.0,0.0,8.0,1.0,5.0,1.0,4.0,0.0,5.0,1.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,5.0,5.0,11.0,9.0,24.0,26.0,0.48,4.3,2.949576240750525,2.66874918683308,4.5,3.0,1.0,1.0,0.0,1.0,0,0,5,5,0,1,0.5443611291140686,0.45563887088593114,0.07036464832361956
2026-04-14 10:33:39,20260414100050186,5,Big,Violet,1,2,0.9709505915692788,0.9988455331098116,0.9211155378486054,26,0,0.6,0.6,2.0,0,5.2,-1,5.0,1.0,8.0,1.0,4.0,0.0,1.0,0.0,8.0,1.0,5.0,1.0,4.0,0.0,5.0,1.0,6.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,6.0,4.0,12.0,8.0,24.0,26.0,0.48,4.7,2.949576240750525,2.4060109910158127,5.0,-3.0,3.0,3.0,0.0,2.0,1,1,6,6,0,1,0.6044493308925444,0.39555066910745545,0.15534219821735104
2026-04-14 10:33:39,20260414100050187,7,Big,Green,1,1,0.9340680524901008,0.99999999711461,0.9585657370517928,26,0,0.7,0.6,3.0,0,4.6,-1,5.0,1.0,5.0,1.0,8.0,1.0,4.0,0.0,1.0,0.0,8.0,1.0,5.0,1.0,4.0,0.0,5.0,1.0,6.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,7.0,3.0,12.0,8.0,24.0,26.0,0.48,5.1,2.5099800796022267,2.0248456731316598,5.0,4.0,3.0,7.0,0.0,3.0,2,2,7,7,1,1,0.6566033234288631,0.3433966765711368,0.22909908179411806
2026-04-14 10:33:37,20260414100050188,8,Big,Red,1,0,0.8812908963453026,0.99999999711461,0.99601593625498,26,1,0.7,0.65,4.0,0,5.8,-1,7.0,1.0,5.0,1.0,5.0,1.0,8.0,1.0,4.0,0.0,1.0,0.0,8.0,1.0,5.0,1.0,4.0,0.0,5.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,4.0,0.0,7.0,3.0,13.0,7.0,25.0,25.0,0.5,5.2,1.6431676725154984,2.097617696340304,5.0,3.0,3.0,7.0,0.0,4.0,0,3,8,8,1,1,0.7018742053173186,0.29812579468268136,0.2931217769413623
2026-04-14 10:33:37,20260414100050189,7,Big,Green,1,1,0.8812908963453026,0.99999999711461,0.0334661354581672,26,1,0.7,0.7,5.0,0,6.6,-1,8.0,1.0,7.0,1.0,5.0,1.0,5.0,1.0,8.0,1.0,4.0,0.0,1.0,0.0,8.0,1.0,5.0,1.0,4.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,5.0,0.0,7.0,3.0,14.0,6.0,25.0,25.0,0.5,5.5,1.5165750888103102,2.2730302828309763,5.0,0.0,3.0,7.0,0.0,5.0,1,4,9,9,1,1,0.7411726402128094,0.2588273597871905,0.34869815655060155
2026-04-14 10:33:37,20260414100050190,9,Big,Green,1,1,0.8812908963453026,0.99999999711461,0.0709163346613545,26,1,0.8,0.7,6.0,0,6.4,-1,7.0,1.0,8.0,1.0,7.0,1.0,5.0,1.0,5.0,1.0,8.0,1.0,4.0,0.0,1.0,0.0,8.0,1.0,5.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,6.0,0.0,8.0,2.0,14.0,6.0,25.0,25.0,0.5,5.8,1.3416407864998738,2.250925735484551,6.0,2.0,3.0,7.0,0.0,6.0,2,0,0,10,1,1,0.7752880291982395,0.22471197080176042,0.39694460233943046
2026-04-14 10:33:37,20260414100050191,6,Big,Red,1,0,0.8112781215737428,0.9988455331098116,0.1083665338645417,26,1,0.8,0.7,7.0,0,7.2,-1,9.0,1.0,7.0,1.0,8.0,1.0,7.0,1.0,5.0,1.0,5.0,1.0,8.0,1.0,4.0,0.0,1.0,0.0,8.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,7.0,0.0,8.0,2.0,14.0,6.0,25.0,25.0,0.5,6.2,1.4832396974191324,2.4404006956964164,7.0,4.0,3.0,7.0,0.0,7.0,0,1,1,11,1,1,0.8049049259751108,0.19509507402488915,0.4388292194366859
2026-04-14 10:20:27,20260414100050192,8,Big,Red,1,0,0.8112781215737428,0.9953784359348355,0.145816733067729,26,1,0.8,0.75,8.0,0,7.4,-1,6.0,1.0,9.0,1.0,7.0,1.0,8.0,1.0,7.0,1.0,5.0,1.0,5.0,1.0,8.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,8.0,0.0,8.0,2.0,15.0,5.0,26.0,24.0,0.52,6.0,1.1401754250991376,2.357022603955158,6.5,-1.0,3.0,7.0,0.0,8.0,1,2,2,12,1,1,0.8306171381415666,0.16938286185843335,0.4751917786011022
2026-04-14 10:20:27,20260414100050193,5,Big,Violet,1,2,0.8112781215737428,0.9895875183366656,0.1832669322709162,26,1,0.9,0.75,9.0,0,7.6,-1,8.0,1.0,6.0,1.0,9.0,1.0,7.0,1.0,8.0,1.0,7.0,1.0,5.0,1.0,5.0,1.0,8.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,9.0,0.0,9.0,1.0,15.0,5.0,27.0,23.0,0.54,6.7,1.1401754250991376,1.6363916944844756,7.0,0.0,3.0,7.0,0.0,9.0,2,3,3,13,1,1,0.8529398716839407,0.14706012831605922,0.5067608911259684
2026-04-14 10:20:27,20260414100050194,6,Big,Red,1,0,0.8112781215737428,0.9895875183366656,0.2207171314741035,26,1,1.0,0.75,10.0,0,7.0,-1,5.0,1.0,8.0,1.0,6.0,1.0,9.0,1.0,7.0,1.0,8.0,1.0,7.0,1.0,5.0,1.0,5.0,1.0,8.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,10.0,0.0,10.0,0.0,15.0,5.0,28.0,22.0,0.56,6.8,1.581138830084189,1.475729574745242,7.0,-2.0,3.0,7.0,0.0,10.0,0,4,4,14,1,1,0.8723202106550262,0.12767978934497376,0.5341688293422654
2026-04-14 10:20:27,20260414100050195,6,Big,Red,1,0,0.7219280920019722,0.9895875183366656,0.2581673306772907,26,1,1.0,0.75,11.0,0,6.8,-1,6.0,1.0,5.0,1.0,8.0,1.0,6.0,1.0,9.0,1.0,7.0,1.0,8.0,1.0,7.0,1.0,5.0,1.0,5.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,11.0,0.0,10.0,0.0,15.0,5.0,28.0,22.0,0.56,6.6,1.6431676725154982,1.4298407059684797,6.5,-3.0,3.0,7.0,0.0,11.0,1,0,5,15,1,1,0.8891461737230296,0.11085382627697037,0.5579643345130246
2026-04-14 10:20:27,20260414100050196,5,Big,Violet,1,2,0.6098403018310105,0.9895875183366656,0.295617529880478,26,1,1.0,0.8,12.0,0,6.2,-1,6.0,1.0,6.0,1.0,5.0,1.0,8.0,1.0,6.0,1.0,9.0,1.0,7.0,1.0,8.0,1.0,7.0,1.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,12.0,0.0,10.0,0.0,16.0,4.0,28.0,22.0,0.56,6.7,1.0954451150103317,1.337493509849257,6.5,0.0,3.0,7.0,0.0,12.0,2,1,6,16,1,1,0.9037545497081173,0.09624545029188268,0.578623697955381
2026-04-14 10:20:27,20260414100050197,2,Small,Red,0,0,0.7219280920019722,0.9895875183366656,0.3330677290836653,26,1,1.0,0.85,13.0,0,6.0,-1,5.0,1.0,6.0,1.0,6.0,1.0,5.0,1.0,8.0,1.0,6.0,1.0,9.0,1.0,7.0,1.0,8.0,1.0,7.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,13.0,0.0,10.0,0.0,17.0,3.0,28.0,22.0,0.56,6.7,1.2247448713915887,1.337493509849257,6.5,-3.0,3.0,7.0,0.0,13.0,0,2,7,17,1,1,0.9164376825439781,0.08356231745602197,0.5965603564252349
2026-04-14 10:20:27,20260414100050198,3,Small,Green,0,1,0.8112781215737428,0.9895875183366656,0.3705179282868525,26,-1,0.9,0.8,1.0,0,4.8,-1,2.0,0.0,5.0,1.0,6.0,1.0,6.0,1.0,5.0,1.0,8.0,1.0,6.0,1.0,9.0,1.0,7.0,1.0,8.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,9.0,1.0,16.0,4.0,28.0,22.0,0.56,6.2,1.643167672515498,1.9888578520235056,6.0,-3.0,2.0,6.0,1.0,0.0,1,3,8,18,0,1,0.7956714373473049,0.20432856265269506,0.4257710945912251
2026-04-14 10:20:27,20260414100050199,1,Small,Green,0,1,0.8112781215737428,0.9895875183366656,0.4079681274900397,26,-1,0.8,0.75,2.0,0,4.4,-1,3.0,0.0,2.0,0.0,5.0,1.0,6.0,1.0,6.0,1.0,5.0,1.0,8.0,1.0,6.0,1.0,9.0,1.0,7.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,8.0,2.0,15.0,5.0,28.0,22.0,0.56,5.7,1.8165902124584947,2.110818693198341,6.0,-3.0,0.0,4.0,2.0,0.0,2,4,9,19,0,1,0.6908201905673851,0.30917980943261497,0.2774890393633341
2026-04-14 10:20:27,20260414100050200,0,Small,Violet,0,2,0.8812908963453026,0.9895875183366656,0.445418326693227,26,0,0.7,0.75,3.0,0,3.4,-1,1.0,0.0,3.0,0.0,2.0,0.0,5.0,1.0,6.0,1.0,6.0,1.0,5.0,1.0,8.0,1.0,6.0,1.0,9.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,7.0,3.0,15.0,5.0,28.0,22.0,0.56,5.1,2.073644135332772,2.5144029554194813,5.5,-5.0,0.0,0.0,3.0,0.0,0,0,0,0,1,1,0.5997863749098689,0.40021362509013114,0.14874778262590244
2026-04-14 10:20:25,20260414100050201,4,Small,Red,0,0,0.9340680524901008,0.9895875183366656,0.4828685258964142,26,-1,0.6,0.7,4.0,0,2.2,-1,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,5.0,1.0,6.0,1.0,6.0,1.0,5.0,1.0,8.0,1.0,6.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,4.0,6.0,4.0,14.0,6.0,28.0,22.0,0.56,4.2,1.923538406167134,2.5733678754158382,5.0,-5.0,0.0,0.0,4.0,0.0,1,1,1,1,1,1,0.5207489591024003,0.47925104089759973,0.03697199725605871
