timestamp,period,result,size,color,size_binary,color_enc,entropy_last_20,entropy_last_50,cycle_phase,dominant_cycle,prefixspan_pred,big_ratio_short,big_ratio_mid,streak_length,is_alternating,result_mean_5,cluster_label,last_1_result,last_1_size,last_2_result,last_2_size,last_3_result,last_3_size,last_4_result,last_4_size,last_5_result,last_5_size,last_6_result,last_6_size,last_7_result,last_7_size,last_8_result,last_8_size,last_9_result,last_9_size,last_10_result,last_10_size,last_1_color,last_2_color,last_3_color,last_4_color,last_5_color,streak_type,big_streak,small_streak,big_count_short,small_count_short,big_count_mid,small_count_mid,big_count_long,small_count_long,big_ratio_long,result_mean_10,result_std_5,result_std_10,result_median_10,number_trend,last_2_combo,last_3_combo,gap_since_big,gap_since_small,period_mod_3,period_mod_5,period_mod_10,period_mod_20,is_repeating,dominant_last10
2026-04-14 10:33:42,20260414100050158,3,Small,Green,0,1,0.9709505915692787,0.9988455331098117,0.8725099601593626,26,0,0.3,0.45,2.0,0,4.8,-1,8.0,1.0,7.0,1.0,2.0,0.0,6.0,1.0,1.0,0.0,4.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,7.0,9.0,11.0,27.0,23.0,0.54,3.6,3.1144823004794873,2.5473297566057074,2.5,7.0,3.0,3.0,0.0,2.0,0,3,8,18,0,0
2026-04-14 10:33:42,20260414100050159,8,Big,Red,1,0,0.9709505915692787,0.9988455331098117,0.9099601593625497,26,1,0.3,0.4,1.0,0,5.2,1,3.0,0.0,8.0,1.0,7.0,1.0,2.0,0.0,6.0,1.0,1.0,0.0,4.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,8.0,12.0,26.0,24.0,0.52,3.8,2.5884358211089573,2.39443799947573,3.0,-3.0,2.0,6.0,1.0,0.0,1,4,9,19,0,0
2026-04-14 10:33:42,20260414100050160,4,Small,Red,0,0,0.9340680524901008,0.99999999711461,0.947410358565737,26,0,0.4,0.4,1.0,0,5.6,-1,8.0,1.0,3.0,0.0,8.0,1.0,7.0,1.0,2.0,0.0,6.0,1.0,1.0,0.0,4.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,6.0,8.0,12.0,26.0,24.0,0.52,4.4,2.880972058177587,2.6331223544175337,3.5,6.0,1.0,5.0,0.0,1.0,2,0,0,0,0,0
2026-04-14 10:33:42,20260414100050161,5,Big,Violet,1,2,0.9709505915692787,0.99999999711461,0.9848605577689242,26,-1,0.4,0.35,1.0,1,6.0,-1,4.0,0.0,8.0,1.0,3.0,0.0,8.0,1.0,7.0,1.0,2.0,0.0,6.0,1.0,1.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,6.0,7.0,13.0,25.0,25.0,0.5,4.6,2.3452078799117158,2.5033311140691454,4.0,-3.0,2.0,2.0,1.0,0.0,0,1,1,1,0,0
2026-04-14 10:33:42,20260414100050162,1,Small,Green,0,1,0.9709505915692787,0.99999999711461,0.022310756972111503,26,-1,0.5,0.4,1.0,1,5.6,-1,5.0,1.0,4.0,0.0,8.0,1.0,3.0,0.0,8.0,1.0,7.0,1.0,2.0,0.0,6.0,1.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,5.0,8.0,12.0,25.0,25.0,0.5,4.8,2.3021728866442683,2.4404006956964173,4.5,-3.0,1.0,5.0,0.0,1.0,1,2,2,2,0,1
2026-04-14 10:33:42,20260414100050163,4,Small,Red,0,0,0.9709505915692787,0.99999999711461,0.05976095617529875,26,0,0.5,0.4,1.0,1,4.2,-1,1.0,0.0,5.0,1.0,4.0,0.0,8.0,1.0,3.0,0.0,8.0,1.0,7.0,1.0,2.0,0.0,6.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,5.0,8.0,12.0,25.0,25.0,0.5,4.5,2.5884358211089564,2.718251071716682,4.5,-2.0,2.0,2.0,1.0,0.0,2,3,3,3,0,1
2026-04-14 10:33:42,20260414100050164,2,Small,Red,0,0,0.9340680524901008,0.9988455331098117,0.097211155378486,26,-1,0.5,0.4,2.0,0,4.4,-1,4.0,0.0,1.0,0.0,5.0,1.0,4.0,0.0,8.0,1.0,3.0,0.0,8.0,1.0,7.0,1.0,2.0,0.0,6.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,8.0,12.0,25.0,25.0,0.5,4.8,2.5099800796022262,2.4404006956964173,4.5,-4.0,0.0,4.0,2.0,0.0,0,4,4,4,0,1
2026-04-14 10:33:42,20260414100050165,1,Small,Green,0,1,0.8812908963453026,0.9953784359348357,0.13466135458167325,26,0,0.4,0.35,3.0,0,3.2,-1,2.0,0.0,4.0,0.0,1.0,0.0,5.0,1.0,4.0,0.0,8.0,1.0,3.0,0.0,8.0,1.0,7.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,4.0,6.0,7.0,13.0,24.0,26.0,0.48,4.4,1.6431676725154964,2.547329756605707,4.0,-2.0,0.0,0.0,3.0,0.0,1,0,5,5,1,0
2026-04-14 10:33:42,20260414100050166,5,Big,Violet,1,2,0.8812908963453026,0.9953784359348357,0.1721115537848605,26,-1,0.4,0.3,4.0,0,2.6,-1,1.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,5.0,1.0,4.0,0.0,8.0,1.0,3.0,0.0,8.0,1.0,7.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,4.0,6.0,6.0,14.0,23.0,27.0,0.46,4.3,1.8165902124584927,2.6687491868330797,4.0,-4.0,0.0,0.0,4.0,0.0,2,1,6,6,1,0
2026-04-14 10:33:42,20260414100050167,3,Small,Green,0,1,0.8812908963453026,0.9953784359348357,0.20956175298804774,26,1,0.4,0.3,1.0,0,2.6,-1,5.0,1.0,1.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,5.0,1.0,4.0,0.0,8.0,1.0,3.0,0.0,8.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,6.0,6.0,14.0,23.0,27.0,0.46,4.1,1.8165902124584927,2.5144029554194818,4.0,4.0,1.0,1.0,0.0,1.0,0,2,7,7,0,0
2026-04-14 10:33:40,20260414100050168,3,Small,Green,0,1,0.8812908963453026,0.9895875183366655,0.247011952191235,26,1,0.3,0.3,1.0,0,3.0,-1,3.0,0.0,5.0,1.0,1.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,5.0,1.0,4.0,0.0,8.0,1.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,6.0,14.0,23.0,27.0,0.46,3.6,1.5811388300841873,2.1186998109427613,3.5,-1.0,2.0,2.0,1.0,0.0,1,3,8,8,0,0
2026-04-14 10:33:40,20260414100050169,9,Big,Green,1,1,0.9340680524901008,0.9953784359348357,0.28446215139442227,26,1,0.3,0.3,2.0,0,2.8,-1,3.0,0.0,3.0,0.0,5.0,1.0,1.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,5.0,1.0,4.0,0.0,8.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,3.0,7.0,6.0,14.0,22.0,28.0,0.44,3.6,1.48323969741913,2.1186998109427613,3.5,1.0,0.0,4.0,2.0,0.0,2,4,9,9,0,0
2026-04-14 10:33:40,20260414100050170,5,Big,Violet,1,2,0.9709505915692787,0.9988455331098117,0.3219123505976095,26,-1,0.3,0.35,1.0,0,4.2,-1,9.0,1.0,3.0,0.0,3.0,0.0,5.0,1.0,1.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,5.0,1.0,4.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,7.0,7.0,13.0,23.0,27.0,0.46,3.7,3.03315017762062,2.359378449224853,3.5,8.0,1.0,1.0,0.0,1.0,0,0,0,10,0,0
2026-04-14 10:33:40,20260414100050171,3,Small,Green,0,1,0.9709505915692787,0.9988455331098117,0.35936254980079674,26,0,0.4,0.4,2.0,0,5.0,-1,5.0,1.0,9.0,1.0,3.0,0.0,3.0,0.0,5.0,1.0,1.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,5.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,4.0,6.0,8.0,12.0,24.0,26.0,0.48,3.8,2.449489742783178,2.3944379994757305,3.5,0.0,3.0,3.0,0.0,2.0,1,1,1,11,0,0
2026-04-14 10:33:40,20260414100050172,6,Big,Red,1,0,0.9927744511024181,0.99999999711461,0.396812749003984,26,1,0.3,0.4,1.0,0,4.6,0,3.0,0.0,5.0,1.0,9.0,1.0,3.0,0.0,3.0,0.0,5.0,1.0,1.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,7.0,8.0,12.0,24.0,26.0,0.48,3.6,2.6076809620810595,2.3664319132398473,3.0,0.0,2.0,6.0,1.0,0.0,2,2,2,12,0,0
2026-04-14 10:33:40,20260414100050173,8,Big,Red,1,0,0.99999999711461,0.99999999711461,0.43426294820717126,26,0,0.4,0.45,1.0,0,5.2,-1,6.0,1.0,3.0,0.0,5.0,1.0,9.0,1.0,3.0,0.0,3.0,0.0,5.0,1.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,4.0,6.0,9.0,11.0,25.0,25.0,0.5,4.1,2.489979919597747,2.2827858224351916,3.5,3.0,1.0,5.0,0.0,1.0,0,3,3,13,0,0
2026-04-14 10:33:40,20260414100050174,8,Big,Red,1,0,0.99999999711461,0.99999999711461,0.4717131474103585,26,1,0.5,0.5,2.0,0,6.2,-1,8.0,1.0,6.0,1.0,3.0,0.0,5.0,1.0,9.0,1.0,3.0,0.0,3.0,0.0,5.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,5.0,5.0,10.0,10.0,25.0,25.0,0.5,4.5,2.3874672772626657,2.592724864350675,4.0,-1.0,3.0,3.0,0.0,2.0,1,4,4,14,0,1
2026-04-14 10:33:40,20260414100050175,1,Small,Green,0,1,0.99999999711461,0.99999999711461,0.5091633466135458,26,0,0.6,0.5,3.0,0,6.0,-1,8.0,1.0,8.0,1.0,6.0,1.0,3.0,0.0,5.0,1.0,9.0,1.0,3.0,0.0,3.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,6.0,4.0,10.0,10.0,25.0,25.0,0.5,5.1,2.1213203435596437,2.643650674519781,5.0,3.0,3.0,7.0,0.0,3.0,2,0,5,15,1,1
2026-04-14 10:33:40,20260414100050176,1,Small,Green,0,1,0.9927744511024181,0.99999999711461,0.546613545816733,26,-1,0.6,0.5,1.0,0,5.2,2,1.0,0.0,8.0,1.0,8.0,1.0,6.0,1.0,3.0,0.0,5.0,1.0,9.0,1.0,3.0,0.0,3.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,4.0,10.0,10.0,25.0,25.0,0.5,5.1,3.1144823004794877,2.643650674519781,5.0,-2.0,2.0,6.0,1.0,0.0,0,1,6,16,0,1
2026-04-14 10:33:40,20260414100050177,6,Big,Red,1,0,0.9927744511024181,0.99999999711461,0.5840637450199202,26,-1,0.5,0.45,2.0,0,4.8,3,1.0,0.0,1.0,0.0,8.0,1.0,8.0,1.0,6.0,1.0,3.0,0.0,5.0,1.0,9.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,9.0,11.0,25.0,25.0,0.5,4.7,3.5637059362410923,2.9458068127047605,4.0,-5.0,0.0,4.0,2.0,0.0,1,2,7,17,0,1
2026-04-14 10:33:39,20260414100050178,5,Big,Violet,1,2,0.99999999711461,0.9988455331098117,0.6215139442231075,26,1,0.6,0.45,1.0,0,4.8,-1,6.0,1.0,1.0,0.0,1.0,0.0,8.0,1.0,8.0,1.0,6.0,1.0,3.0,0.0,5.0,1.0,9.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,4.0,9.0,11.0,25.0,25.0,0.5,5.0,3.5637059362410923,2.905932629027116,5.5,-2.0,1.0,1.0,0.0,1.0,2,3,8,18,0,1
2026-04-14 10:33:39,20260414100050179,4,Small,Red,0,0,0.9927744511024181,0.9988455331098117,0.6589641434262947,26,0,0.7,0.5,2.0,0,4.2,-1,5.0,1.0,6.0,1.0,1.0,0.0,1.0,0.0,8.0,1.0,8.0,1.0,6.0,1.0,3.0,0.0,5.0,1.0,9.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,7.0,3.0,10.0,10.0,26.0,24.0,0.52,5.2,3.114482300479487,2.820559440174158,5.5,-3.0,3.0,3.0,0.0,2.0,0,4,9,19,0,1
2026-04-14 10:33:39,20260414100050180,5,Big,Violet,1,2,0.99999999711461,0.9988455331098117,0.696414342629482,26,1,0.6,0.45,1.0,0,3.4,-1,4.0,0.0,5.0,1.0,6.0,1.0,1.0,0.0,1.0,0.0,8.0,1.0,8.0,1.0,6.0,1.0,3.0,0.0,5.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0,4.0,9.0,11.0,26.0,24.0,0.52,4.7,2.3021728866442666,2.496664441476535,5.0,3.0,2.0,6.0,1.0,0.0,1,0,0,0,0,1
2026-04-14 10:33:39,20260414100050181,8,Big,Red,1,0,0.99999999711461,0.9988455331098117,0.7338645418326692,26,0,0.6,0.5,1.0,0,4.2,-1,5.0,1.0,4.0,0.0,5.0,1.0,6.0,1.0,1.0,0.0,1.0,0.0,8.0,1.0,8.0,1.0,6.0,1.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,6.0,4.0,10.0,10.0,26.0,24.0,0.52,4.7,1.9235384061671337,2.496664441476535,5.0,4.0,1.0,5.0,0.0,1.0,2,1,1,1,0,1
2026-04-14 10:33:39,20260414100050182,1,Small,Green,0,1,0.99999999711461,0.99999999711461,0.7713147410358565,26,1,0.7,0.5,2.0,0,5.6,-1,8.0,1.0,5.0,1.0,4.0,0.0,5.0,1.0,6.0,1.0,1.0,0.0,1.0,0.0,8.0,1.0,8.0,1.0,6.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,7.0,3.0,10.0,10.0,26.0,24.0,0.52,5.2,1.5165750888103098,2.6161889160464784,5.5,2.0,3.0,3.0,0.0,2.0,0,2,2,2,0,1
2026-04-14 10:33:39,20260414100050183,4,Small,Red,0,0,0.99999999711461,0.9988455331098117,0.8087649402390438,26,1,0.6,0.5,1.0,0,4.6,4,1.0,0.0,8.0,1.0,5.0,1.0,4.0,0.0,5.0,1.0,6.0,1.0,1.0,0.0,1.0,0.0,8.0,1.0,8.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,6.0,4.0,10.0,10.0,25.0,25.0,0.5,4.7,2.5099800796022262,2.907843798341919,5.0,-4.0,2.0,6.0,1.0,0.0,1,3,3,3,0,1
2026-04-14 10:33:39,20260414100050184,8,Big,Red,1,0,0.9927744511024181,0.9988455331098117,0.846215139442231,26,0,0.5,0.5,2.0,0,4.4,-1,4.0,0.0,1.0,0.0,8.0,1.0,5.0,1.0,4.0,0.0,5.0,1.0,6.0,1.0,1.0,0.0,1.0,0.0,8.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,5.0,5.0,10.0,10.0,24.0,26.0,0.48,4.3,2.5099800796022262,2.66874918683308,4.5,0.0,0.0,4.0,2.0,0.0,2,4,4,4,0,1
2026-04-14 10:33:39,20260414100050185,5,Big,Violet,1,2,0.9709505915692787,0.9988455331098117,0.8836653386454183,26,1,0.5,0.55,1.0,0,5.2,-1,8.0,1.0,4.0,0.0,1.0,0.0,8.0,1.0,5.0,1.0,4.0,0.0,5.0,1.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,5.0,5.0,11.0,9.0,24.0,26.0,0.48,4.3,2.949576240750525,2.66874918683308,4.5,3.0,1.0,1.0,0.0,1.0,0,0,5,5,0,1
2026-04-14 10:33:39,20260414100050186,5,Big,Violet,1,2,0.9709505915692787,0.9988455331098117,0.9211155378486054,26,0,0.6,0.6,2.0,0,5.2,-1,5.0,1.0,8.0,1.0,4.0,0.0,1.0,0.0,8.0,1.0,5.0,1.0,4.0,0.0,5.0,1.0,6.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,6.0,4.0,12.0,8.0,24.0,26.0,0.48,4.7,2.949576240750525,2.4060109910158127,5.0,-3.0,3.0,3.0,0.0,2.0,1,1,6,6,0,1
2026-04-14 10:33:39,20260414100050187,7,Big,Green,1,1,0.9340680524901008,0.99999999711461,0.9585657370517927,26,0,0.7,0.6,3.0,0,4.6,-1,5.0,1.0,5.0,1.0,8.0,1.0,4.0,0.0,1.0,0.0,8.0,1.0,5.0,1.0,4.0,0.0,5.0,1.0,6.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,7.0,3.0,12.0,8.0,24.0,26.0,0.48,5.1,2.5099800796022267,2.0248456731316593,5.0,4.0,3.0,7.0,0.0,3.0,2,2,7,7,1,1
2026-04-14 10:33:37,20260414100050188,8,Big,Red,1,0,0.8812908963453026,0.99999999711461,0.99601593625498,26,1,0.7,0.65,4.0,0,5.8,-1,7.0,1.0,5.0,1.0,5.0,1.0,8.0,1.0,4.0,0.0,1.0,0.0,8.0,1.0,5.0,1.0,4.0,0.0,5.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,4.0,0.0,7.0,3.0,13.0,7.0,25.0,25.0,0.5,5.2,1.6431676725154984,2.0976176963403037,5.0,3.0,3.0,7.0,0.0,4.0,0,3,8,8,1,1
2026-04-14 10:33:37,20260414100050189,7,Big,Green,1,1,0.8812908963453026,0.99999999711461,0.033466135458167255,26,1,0.7,0.7,5.0,0,6.6,-1,8.0,1.0,7.0,1.0,5.0,1.0,5.0,1.0,8.0,1.0,4.0,0.0,1.0,0.0,8.0,1.0,5.0,1.0,4.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,5.0,0.0,7.0,3.0,14.0,6.0,25.0,25.0,0.5,5.5,1.5165750888103102,2.2730302828309763,5.0,0.0,3.0,7.0,0.0,5.0,1,4,9,9,1,1
2026-04-14 10:33:37,20260414100050190,9,Big,Green,1,1,0.8812908963453026,0.99999999711461,0.07091633466135451,26,1,0.8,0.7,6.0,0,6.4,-1,7.0,1.0,8.0,1.0,7.0,1.0,5.0,1.0,5.0,1.0,8.0,1.0,4.0,0.0,1.0,0.0,8.0,1.0,5.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,6.0,0.0,8.0,2.0,14.0,6.0,25.0,25.0,0.5,5.8,1.3416407864998738,2.250925735484551,6.0,2.0,3.0,7.0,0.0,6.0,2,0,0,10,1,1
2026-04-14 10:33:37,20260414100050191,6,Big,Red,1,0,0.8112781215737428,0.9988455331098117,0.10836653386454176,26,1,0.8,0.7,7.0,0,7.2,-1,9.0,1.0,7.0,1.0,8.0,1.0,7.0,1.0,5.0,1.0,5.0,1.0,8.0,1.0,4.0,0.0,1.0,0.0,8.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,7.0,0.0,8.0,2.0,14.0,6.0,25.0,25.0,0.5,6.2,1.4832396974191324,2.4404006956964164,7.0,4.0,3.0,7.0,0.0,7.0,0,1,1,11,1,1
2026-04-14 10:20:27,20260414100050192,8,Big,Red,1,0,0.8112781215737428,0.9953784359348357,0.145816733067729,26,1,0.8,0.75,8.0,0,7.4,-1,6.0,1.0,9.0,1.0,7.0,1.0,8.0,1.0,7.0,1.0,5.0,1.0,5.0,1.0,8.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,8.0,0.0,8.0,2.0,15.0,5.0,26.0,24.0,0.52,6.0,1.1401754250991376,2.357022603955158,6.5,-1.0,3.0,7.0,0.0,8.0,1,2,2,12,1,1
2026-04-14 10:20:27,20260414100050193,5,Big,Violet,1,2,0.8112781215737428,0.9895875183366656,0.18326693227091626,26,1,0.9,0.75,9.0,0,7.6,-1,8.0,1.0,6.0,1.0,9.0,1.0,7.0,1.0,8.0,1.0,7.0,1.0,5.0,1.0,5.0,1.0,8.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,9.0,0.0,9.0,1.0,15.0,5.0,27.0,23.0,0.54,6.7,1.1401754250991376,1.6363916944844756,7.0,0.0,3.0,7.0,0.0,9.0,2,3,3,13,1,1
2026-04-14 10:20:27,20260414100050194,6,Big,Red,1,0,0.8112781215737428,0.9895875183366656,0.22071713147410352,26,1,1.0,0.75,10.0,0,7.0,-1,5.0,1.0,8.0,1.0,6.0,1.0,9.0,1.0,7.0,1.0,8.0,1.0,7.0,1.0,5.0,1.0,5.0,1.0,8.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,10.0,0.0,10.0,0.0,15.0,5.0,28.0,22.0,0.56,6.8,1.5811388300841893,1.4757295747452421,7.0,-2.0,3.0,7.0,0.0,10.0,0,4,4,14,1,1
2026-04-14 10:20:27,20260414100050195,6,Big,Red,1,0,0.7219280920019722,0.9895875183366656,0.25816733067729075,26,1,1.0,0.75,11.0,0,6.8,-1,6.0,1.0,5.0,1.0,8.0,1.0,6.0,1.0,9.0,1.0,7.0,1.0,8.0,1.0,7.0,1.0,5.0,1.0,5.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,11.0,0.0,10.0,0.0,15.0,5.0,28.0,22.0,0.56,6.6,1.6431676725154982,1.4298407059684797,6.5,-3.0,3.0,7.0,0.0,11.0,1,0,5,15,1,1
2026-04-14 10:20:27,20260414100050196,5,Big,Violet,1,2,0.6098403018310105,0.9895875183366656,0.295617529880478,26,1,1.0,0.8,12.0,0,6.2,-1,6.0,1.0,6.0,1.0,5.0,1.0,8.0,1.0,6.0,1.0,9.0,1.0,7.0,1.0,8.0,1.0,7.0,1.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,12.0,0.0,10.0,0.0,16.0,4.0,28.0,22.0,0.56,6.7,1.0954451150103317,1.337493509849257,6.5,0.0,3.0,7.0,0.0,12.0,2,1,6,16,1,1
2026-04-14 10:20:27,20260414100050197,2,Small,Red,0,0,0.7219280920019722,0.9895875183366656,0.3330677290836653,26,1,1.0,0.85,13.0,0,6.0,-1,5.0,1.0,6.0,1.0,6.0,1.0,5.0,1.0,8.0,1.0,6.0,1.0,9.0,1.0,7.0,1.0,8.0,1.0,7.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,13.0,0.0,10.0,0.0,17.0,3.0,28.0,22.0,0.56,6.7,1.2247448713915887,1.337493509849257,6.5,-3.0,3.0,7.0,0.0,13.0,0,2,7,17,1,1
2026-04-14 10:20:27,20260414100050198,3,Small,Green,0,1,0.8112781215737428,0.9895875183366656,0.3705179282868525,26,-1,0.9,0.8,1.0,0,4.8,-1,2.0,0.0,5.0,1.0,6.0,1.0,6.0,1.0,5.0,1.0,8.0,1.0,6.0,1.0,9.0,1.0,7.0,1.0,8.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,9.0,1.0,16.0,4.0,28.0,22.0,0.56,6.2,1.643167672515498,1.9888578520235056,6.0,-3.0,2.0,6.0,1.0,0.0,1,3,8,18,0,1
2026-04-14 10:20:27,20260414100050199,1,Small,Green,0,1,0.8112781215737428,0.9895875183366656,0.40796812749003974,26,-1,0.8,0.75,2.0,0,4.4,-1,3.0,0.0,2.0,0.0,5.0,1.0,6.0,1.0,6.0,1.0,5.0,1.0,8.0,1.0,6.0,1.0,9.0,1.0,7.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,8.0,2.0,15.0,5.0,28.0,22.0,0.56,5.7,1.8165902124584947,2.110818693198341,6.0,-3.0,0.0,4.0,2.0,0.0,2,4,9,19,0,1
2026-04-14 10:20:27,20260414100050200,0,Small,Violet,0,2,0.8812908963453026,0.9895875183366656,0.445418326693227,26,0,0.7,0.75,3.0,0,3.4,-1,1.0,0.0,3.0,0.0,2.0,0.0,5.0,1.0,6.0,1.0,6.0,1.0,5.0,1.0,8.0,1.0,6.0,1.0,9.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,7.0,3.0,15.0,5.0,28.0,22.0,0.56,5.1,2.073644135332772,2.5144029554194813,5.5,-5.0,0.0,0.0,3.0,0.0,0,0,0,0,1,1
2026-04-14 10:20:25,20260414100050201,4,Small,Red,0,0,0.9340680524901008,0.9895875183366656,0.48286852589641427,26,-1,0.6,0.7,4.0,0,2.2,-1,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,5.0,1.0,6.0,1.0,6.0,1.0,5.0,1.0,8.0,1.0,6.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,4.0,6.0,4.0,14.0,6.0,28.0,22.0,0.56,4.2,1.9235384061671341,2.5733678754158382,5.0,-5.0,0.0,0.0,4.0,0.0,1,1,1,1,1,1
2026-04-14 10:20:25,20260414100050202,5,Big,Violet,1,2,0.8812908963453026,0.9814538921482636,0.5203187250996015,26,-1,0.5,0.65,5.0,0,2.0,-1,4.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,5.0,1.0,6.0,1.0,6.0,1.0,5.0,1.0,8.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,5.0,13.0,7.0,28.0,22.0,0.56,4.0,1.5811388300841893,2.494438257849295,4.5,2.0,0.0,0.0,5.0,0.0,2,2,2,2,1,1
2026-04-14 10:20:25,20260414100050203,6,Big,Red,1,0,0.8112781215737428,0.9709505915692787,0.5577689243027888,26,1,0.5,0.7,1.0,0,2.6,-1,5.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,5.0,1.0,6.0,1.0,6.0,1.0,5.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,5.0,5.0,14.0,6.0,29.0,21.0,0.58,3.7,2.073644135332772,2.110818693198343,4.5,2.0,1.0,1.0,0.0,1.0,0,3,3,3,0,1
2026-04-14 10:20:25,20260414100050204,2,Small,Red,0,0,0.8812908963453026,0.9814538921482636,0.595219123505976,26,0,0.5,0.75,2.0,0,3.2,-1,6.0,1.0,5.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,5.0,1.0,6.0,1.0,6.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,5.0,5.0,15.0,5.0,30.0,20.0,0.6,3.8,2.588435821108957,2.2010098692292246,4.5,5.0,3.0,3.0,0.0,2.0,1,4,4,4,0,1
2026-04-14 10:20:25,20260414100050205,5,Big,Violet,1,2,0.8812908963453026,0.9709505915692787,0.6326693227091632,26,1,0.4,0.7,1.0,0,3.4,-1,2.0,0.0,6.0,1.0,5.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,5.0,1.0,6.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,4.0,6.0,14.0,6.0,29.0,21.0,0.58,3.4,2.408318915758459,2.1186998109427617,3.5,2.0,2.0,6.0,1.0,0.0,2,0,5,5,0,0
